CIDm00001983	N02	9606.ENSP00000350359	IPR013087
CIDm06326970	D11	9606.ENSP00000350359	IPR013087
CIDm00001983	N02	9606.ENSP00000301310	IPR013087
CIDm00003121	N03	9606.ENSP00000301310	IPR013087
CIDm00005538	L01	9606.ENSP00000301310	IPR013087
CIDm06326970	D11	9606.ENSP00000301310	IPR013087
CIDm00003121	N03	9606.ENSP00000305373	IPR013087
CIDm00001983	N02	9606.ENSP00000366509	IPR013087
CIDm00003121	N03	9606.ENSP00000366509	IPR013087
CIDm00005538	L01	9606.ENSP00000366509	IPR013087
CIDm06326970	D11	9606.ENSP00000366509	IPR013087
CIDm00000679	M02	9606.ENSP00000363124	IPR013087
CIDm00002767	L01	9606.ENSP00000363124	IPR013087
CIDm00003657	L01	9606.ENSP00000363124	IPR013087
CIDm00003715	S01	9606.ENSP00000363124	IPR013087
CIDm00005538	L01	9606.ENSP00000363124	IPR013087
CIDm00005746	L01	9606.ENSP00000363124	IPR013087
CIDm00005978	L01	9606.ENSP00000363124	IPR013087
CIDm00024424	A12	9606.ENSP00000363124	IPR013087
CIDm00068740	M05	9606.ENSP00000363124	IPR013087
CIDm00657298	H03	9606.ENSP00000363124	IPR013087
CIDm00000679	M02	9606.ENSP00000285407	IPR013087
CIDm00001983	N02	9606.ENSP00000285407	IPR013087
CIDm00002767	L01	9606.ENSP00000285407	IPR013087
CIDm00003657	L01	9606.ENSP00000285407	IPR013087
CIDm00003715	S01	9606.ENSP00000285407	IPR013087
CIDm00005591	A10	9606.ENSP00000285407	IPR013087
CIDm00005746	L01	9606.ENSP00000285407	IPR013087
CIDm00005978	L01	9606.ENSP00000285407	IPR013087
CIDm00024424	A12	9606.ENSP00000285407	IPR013087
CIDm00068740	M05	9606.ENSP00000285407	IPR013087
CIDm00657298	H03	9606.ENSP00000285407	IPR013087
CIDm06326970	D11	9606.ENSP00000285407	IPR013087
CIDm00003121	N03	9606.ENSP00000311319	IPR013087
CIDm00001983	N02	9606.ENSP00000428878	IPR013087
CIDm00003121	N03	9606.ENSP00000428878	IPR013087
CIDm06326970	D11	9606.ENSP00000428878	IPR013087
CIDm00001983	N02	9606.ENSP00000441410	IPR013087
CIDm00003121	N03	9606.ENSP00000441410	IPR013087
CIDm00001983	N02	9606.ENSP00000470381	IPR013087
CIDm00003121	N03	9606.ENSP00000470381	IPR013087
CIDm00005538	L01	9606.ENSP00000470381	IPR013087
CIDm06326970	D11	9606.ENSP00000470381	IPR013087
CIDm00001983	N02	9606.ENSP00000397178	IPR013087
CIDm00005538	L01	9606.ENSP00000397178	IPR013087
CIDm06326970	D11	9606.ENSP00000397178	IPR013087
CIDm00000137	L01	9606.ENSP00000276594	IPR013087
CIDm00000679	M02	9606.ENSP00000276594	IPR013087
CIDm00000750	B05	9606.ENSP00000276594	IPR013087
CIDm00000888	A12	9606.ENSP00000276594	IPR013087
CIDm00002123	L01	9606.ENSP00000276594	IPR013087
CIDm00002244	N02	9606.ENSP00000276594	IPR013087
CIDm00002478	L01	9606.ENSP00000276594	IPR013087
CIDm00002767	L01	9606.ENSP00000276594	IPR013087
CIDm00002833	M04	9606.ENSP00000276594	IPR013087
CIDm00002907	L01	9606.ENSP00000276594	IPR013087
CIDm00003365	J02	9606.ENSP00000276594	IPR013087
CIDm00003385	L01	9606.ENSP00000276594	IPR013087
CIDm00003657	L01	9606.ENSP00000276594	IPR013087
CIDm00003715	S01	9606.ENSP00000276594	IPR013087
CIDm00005426	L04	9606.ENSP00000276594	IPR013087
CIDm00005591	A10	9606.ENSP00000276594	IPR013087
CIDm00005746	L01	9606.ENSP00000276594	IPR013087
CIDm00005978	L01	9606.ENSP00000276594	IPR013087
CIDm00006049	V03	9606.ENSP00000276594	IPR013087
CIDm00006503	B05	9606.ENSP00000276594	IPR013087
CIDm00024424	A12	9606.ENSP00000276594	IPR013087
CIDm00028486	N05	9606.ENSP00000276594	IPR013087
CIDm00068740	M05	9606.ENSP00000276594	IPR013087
CIDm00657298	H03	9606.ENSP00000276594	IPR013087
CIDm00000137	L01	9606.ENSP00000228437	IPR013087
CIDm00000679	M02	9606.ENSP00000228437	IPR013087
CIDm00000750	B05	9606.ENSP00000228437	IPR013087
CIDm00000888	A12	9606.ENSP00000228437	IPR013087
CIDm00002123	L01	9606.ENSP00000228437	IPR013087
CIDm00002244	N02	9606.ENSP00000228437	IPR013087
CIDm00002478	L01	9606.ENSP00000228437	IPR013087
CIDm00002767	L01	9606.ENSP00000228437	IPR013087
CIDm00002833	M04	9606.ENSP00000228437	IPR013087
CIDm00002907	L01	9606.ENSP00000228437	IPR013087
CIDm00003365	J02	9606.ENSP00000228437	IPR013087
CIDm00003385	L01	9606.ENSP00000228437	IPR013087
CIDm00003657	L01	9606.ENSP00000228437	IPR013087
CIDm00003715	S01	9606.ENSP00000228437	IPR013087
CIDm00005426	L04	9606.ENSP00000228437	IPR013087
CIDm00005591	A10	9606.ENSP00000228437	IPR013087
CIDm00005746	L01	9606.ENSP00000228437	IPR013087
CIDm00005978	L01	9606.ENSP00000228437	IPR013087
CIDm00006049	V03	9606.ENSP00000228437	IPR013087
CIDm00006503	B05	9606.ENSP00000228437	IPR013087
CIDm00024424	A12	9606.ENSP00000228437	IPR013087
CIDm00028486	N05	9606.ENSP00000228437	IPR013087
CIDm00068740	M05	9606.ENSP00000228437	IPR013087
CIDm00657298	H03	9606.ENSP00000228437	IPR013087
CIDm00001983	N02	9606.ENSP00000293725	IPR013087
CIDm00003121	N03	9606.ENSP00000293725	IPR013087
CIDm06326970	D11	9606.ENSP00000293725	IPR013087
CIDm00001983	N02	9606.ENSP00000354305	IPR013087
CIDm00005538	L01	9606.ENSP00000354305	IPR013087
CIDm06326970	D11	9606.ENSP00000354305	IPR013087
CIDm00001983	N02	9606.ENSP00000355459	IPR013087
CIDm00003121	N03	9606.ENSP00000355459	IPR013087
CIDm06326970	D11	9606.ENSP00000355459	IPR013087
CIDm00001983	N02	9606.ENSP00000364677	IPR013087
CIDm00003121	N03	9606.ENSP00000364677	IPR013087
CIDm06326970	D11	9606.ENSP00000364677	IPR013087
CIDm00001983	N02	9606.ENSP00000459566	IPR013087
CIDm00005538	L01	9606.ENSP00000459566	IPR013087
CIDm06326970	D11	9606.ENSP00000459566	IPR013087
CIDm00001983	N02	9606.ENSP00000211936	IPR013087
CIDm00003121	N03	9606.ENSP00000211936	IPR013087
CIDm00005538	L01	9606.ENSP00000211936	IPR013087
CIDm06326970	D11	9606.ENSP00000211936	IPR013087
CIDm00001983	N02	9606.ENSP00000365407	IPR013087
CIDm00003121	N03	9606.ENSP00000365407	IPR013087
CIDm06326970	D11	9606.ENSP00000365407	IPR013087
CIDm00003121	N03	9606.ENSP00000351042	IPR013087
CIDm00001983	N02	9606.ENSP00000301399	IPR013087
CIDm00003121	N03	9606.ENSP00000301399	IPR013087
CIDm06326970	D11	9606.ENSP00000301399	IPR013087
CIDm00001983	N02	9606.ENSP00000366273	IPR013087
CIDm00003121	N03	9606.ENSP00000366273	IPR013087
CIDm06326970	D11	9606.ENSP00000366273	IPR013087
CIDm00001983	N02	9606.ENSP00000262525	IPR013087
CIDm00003121	N03	9606.ENSP00000262525	IPR013087
CIDm06326970	D11	9606.ENSP00000262525	IPR013087
CIDm00001983	N02	9606.ENSP00000278314	IPR013087
CIDm06326970	D11	9606.ENSP00000278314	IPR013087
CIDm00001983	N02	9606.ENSP00000347648	IPR013087
CIDm06326970	D11	9606.ENSP00000347648	IPR013087
CIDm00005538	L01	9606.ENSP00000393876	IPR013087
CIDm06326970	D11	9606.ENSP00000393876	IPR013087
CIDm00001983	N02	9606.ENSP00000379168	IPR013087
CIDm00002767	L01	9606.ENSP00000379168	IPR013087
CIDm00005538	L01	9606.ENSP00000379168	IPR013087
CIDm00005978	L01	9606.ENSP00000379168	IPR013087
CIDm00068740	M05	9606.ENSP00000379168	IPR013087
CIDm06326970	D11	9606.ENSP00000379168	IPR013087
CIDm00000679	M02	9606.ENSP00000252463	IPR013087
CIDm00001983	N02	9606.ENSP00000252463	IPR013087
CIDm00002767	L01	9606.ENSP00000252463	IPR013087
CIDm00003121	N03	9606.ENSP00000252463	IPR013087
CIDm00003657	L01	9606.ENSP00000252463	IPR013087
CIDm00003715	S01	9606.ENSP00000252463	IPR013087
CIDm00005538	L01	9606.ENSP00000252463	IPR013087
CIDm00005591	A10	9606.ENSP00000252463	IPR013087
CIDm00005746	L01	9606.ENSP00000252463	IPR013087
CIDm00005978	L01	9606.ENSP00000252463	IPR013087
CIDm00024424	A12	9606.ENSP00000252463	IPR013087
CIDm00068740	M05	9606.ENSP00000252463	IPR013087
CIDm00657298	H03	9606.ENSP00000252463	IPR013087
CIDm06326970	D11	9606.ENSP00000252463	IPR013087
CIDm00001983	N02	9606.ENSP00000332861	IPR013087
CIDm00003121	N03	9606.ENSP00000332861	IPR013087
CIDm06326970	D11	9606.ENSP00000332861	IPR013087
CIDm00000679	M02	9606.ENSP00000362127	IPR013087
CIDm00001983	N02	9606.ENSP00000362127	IPR013087
CIDm00002767	L01	9606.ENSP00000362127	IPR013087
CIDm00003121	N03	9606.ENSP00000362127	IPR013087
CIDm00003657	L01	9606.ENSP00000362127	IPR013087
CIDm00003715	S01	9606.ENSP00000362127	IPR013087
CIDm00005538	L01	9606.ENSP00000362127	IPR013087
CIDm00005591	A10	9606.ENSP00000362127	IPR013087
CIDm00005746	L01	9606.ENSP00000362127	IPR013087
CIDm00005978	L01	9606.ENSP00000362127	IPR013087
CIDm00068740	M05	9606.ENSP00000362127	IPR013087
CIDm00657298	H03	9606.ENSP00000362127	IPR013087
CIDm06326970	D11	9606.ENSP00000362127	IPR013087
CIDm00000679	M02	9606.ENSP00000327968	IPR013087
CIDm00000888	A12	9606.ENSP00000327968	IPR013087
CIDm00002767	L01	9606.ENSP00000327968	IPR013087
CIDm00002833	M04	9606.ENSP00000327968	IPR013087
CIDm00002907	L01	9606.ENSP00000327968	IPR013087
CIDm00003385	L01	9606.ENSP00000327968	IPR013087
CIDm00003657	L01	9606.ENSP00000327968	IPR013087
CIDm00003715	S01	9606.ENSP00000327968	IPR013087
CIDm00005426	L04	9606.ENSP00000327968	IPR013087
CIDm00005538	L01	9606.ENSP00000327968	IPR013087
CIDm00005591	A10	9606.ENSP00000327968	IPR013087
CIDm00005746	L01	9606.ENSP00000327968	IPR013087
CIDm00005978	L01	9606.ENSP00000327968	IPR013087
CIDm00024424	A12	9606.ENSP00000327968	IPR013087
CIDm00068740	M05	9606.ENSP00000327968	IPR013087
CIDm00657298	H03	9606.ENSP00000327968	IPR013087
CIDm00001983	N02	9606.ENSP00000340004	IPR013087
CIDm06326970	D11	9606.ENSP00000340004	IPR013087
CIDm00001983	N02	9606.ENSP00000379702	IPR013087
CIDm06326970	D11	9606.ENSP00000379702	IPR013087
CIDm00001983	N02	9606.ENSP00000333802	IPR013087
CIDm06326970	D11	9606.ENSP00000333802	IPR013087
CIDm00001983	N02	9606.ENSP00000322899	IPR013087
CIDm00003121	N03	9606.ENSP00000322899	IPR013087
CIDm00005538	L01	9606.ENSP00000322899	IPR013087
CIDm06326970	D11	9606.ENSP00000322899	IPR013087
CIDm00001983	N02	9606.ENSP00000411132	IPR013087
CIDm00003121	N03	9606.ENSP00000411132	IPR013087
CIDm00005538	L01	9606.ENSP00000411132	IPR013087
CIDm06326970	D11	9606.ENSP00000411132	IPR013087
CIDm00001983	N02	9606.ENSP00000419397	IPR013087
CIDm00003121	N03	9606.ENSP00000419397	IPR013087
CIDm06326970	D11	9606.ENSP00000419397	IPR013087
CIDm00001983	N02	9606.ENSP00000337368	IPR013087
CIDm00003121	N03	9606.ENSP00000337368	IPR013087
CIDm06326970	D11	9606.ENSP00000337368	IPR013087
CIDm00000679	M02	9606.ENSP00000278780	IPR013087
CIDm00000753	A06	9606.ENSP00000278780	IPR013087
CIDm00001983	N02	9606.ENSP00000278780	IPR013087
CIDm00002767	L01	9606.ENSP00000278780	IPR013087
CIDm00003657	L01	9606.ENSP00000278780	IPR013087
CIDm00005538	L01	9606.ENSP00000278780	IPR013087
CIDm00005746	L01	9606.ENSP00000278780	IPR013087
CIDm00005978	L01	9606.ENSP00000278780	IPR013087
CIDm00024424	A12	9606.ENSP00000278780	IPR013087
CIDm00068740	M05	9606.ENSP00000278780	IPR013087
CIDm00657298	H03	9606.ENSP00000278780	IPR013087
CIDm06326970	D11	9606.ENSP00000278780	IPR013087
CIDm00001983	N02	9606.ENSP00000377080	IPR013087
CIDm00005538	L01	9606.ENSP00000377080	IPR013087
CIDm06326970	D11	9606.ENSP00000377080	IPR013087
CIDm00001983	N02	9606.ENSP00000347755	IPR013087
CIDm00005538	L01	9606.ENSP00000347755	IPR013087
CIDm06326970	D11	9606.ENSP00000347755	IPR013087
CIDm00001983	N02	9606.ENSP00000221665	IPR013087
CIDm06326970	D11	9606.ENSP00000221665	IPR013087
CIDm00001983	N02	9606.ENSP00000342974	IPR013087
CIDm06326970	D11	9606.ENSP00000342974	IPR013087
CIDm00000753	A06	9606.ENSP00000306523	IPR013087
CIDm00001983	N02	9606.ENSP00000306523	IPR013087
CIDm00003121	N03	9606.ENSP00000306523	IPR013087
CIDm06326970	D11	9606.ENSP00000306523	IPR013087
CIDm00001983	N02	9606.ENSP00000306756	IPR013087
CIDm00003121	N03	9606.ENSP00000306756	IPR013087
CIDm06326970	D11	9606.ENSP00000306756	IPR013087
CIDm00001983	N02	9606.ENSP00000310472	IPR013087
CIDm00001983	N02	9606.ENSP00000219069	IPR013087
CIDm00003121	N03	9606.ENSP00000219069	IPR013087
CIDm06326970	D11	9606.ENSP00000219069	IPR013087
CIDm00001983	N02	9606.ENSP00000379451	IPR013087
CIDm06326970	D11	9606.ENSP00000379451	IPR013087
CIDm00001983	N02	9606.ENSP00000219478	IPR013087
CIDm00001983	N02	9606.ENSP00000444747	IPR013087
CIDm00003121	N03	9606.ENSP00000444747	IPR013087
CIDm00000679	M02	9606.ENSP00000379065	IPR013087
CIDm00000888	A12	9606.ENSP00000379065	IPR013087
CIDm00001983	N02	9606.ENSP00000379065	IPR013087
CIDm00002123	L01	9606.ENSP00000379065	IPR013087
CIDm00002767	L01	9606.ENSP00000379065	IPR013087
CIDm00002833	M04	9606.ENSP00000379065	IPR013087
CIDm00002907	L01	9606.ENSP00000379065	IPR013087
CIDm00003385	L01	9606.ENSP00000379065	IPR013087
CIDm00003657	L01	9606.ENSP00000379065	IPR013087
CIDm00003715	S01	9606.ENSP00000379065	IPR013087
CIDm00005426	L04	9606.ENSP00000379065	IPR013087
CIDm00005591	A10	9606.ENSP00000379065	IPR013087
CIDm00005746	L01	9606.ENSP00000379065	IPR013087
CIDm00005978	L01	9606.ENSP00000379065	IPR013087
CIDm00006503	B05	9606.ENSP00000379065	IPR013087
CIDm00024424	A12	9606.ENSP00000379065	IPR013087
CIDm00028486	N05	9606.ENSP00000379065	IPR013087
CIDm00068740	M05	9606.ENSP00000379065	IPR013087
CIDm00657298	H03	9606.ENSP00000379065	IPR013087
CIDm06326970	D11	9606.ENSP00000379065	IPR013087
CIDm00001983	N02	9606.ENSP00000382957	IPR013087
CIDm00003121	N03	9606.ENSP00000382957	IPR013087
CIDm06326970	D11	9606.ENSP00000382957	IPR013087
CIDm00001983	N02	9606.ENSP00000282282	IPR013087
CIDm00005538	L01	9606.ENSP00000282282	IPR013087
CIDm06326970	D11	9606.ENSP00000282282	IPR013087
CIDm00001983	N02	9606.ENSP00000242480	IPR013087
CIDm00002767	L01	9606.ENSP00000242480	IPR013087
CIDm00003657	L01	9606.ENSP00000242480	IPR013087
CIDm00003715	S01	9606.ENSP00000242480	IPR013087
CIDm00005591	A10	9606.ENSP00000242480	IPR013087
CIDm00005746	L01	9606.ENSP00000242480	IPR013087
CIDm00024424	A12	9606.ENSP00000242480	IPR013087
CIDm00657298	H03	9606.ENSP00000242480	IPR013087
CIDm06326970	D11	9606.ENSP00000242480	IPR013087
CIDm00001983	N02	9606.ENSP00000354206	IPR013087
CIDm00005538	L01	9606.ENSP00000354206	IPR013087
CIDm00068740	M05	9606.ENSP00000354206	IPR013087
CIDm00002767	L01	9606.ENSP00000270722	IPR013087
CIDm00005978	L01	9606.ENSP00000270722	IPR013087
CIDm00068740	M05	9606.ENSP00000270722	IPR013087
CIDm00657298	H03	9606.ENSP00000270722	IPR013087
CIDm06326970	D11	9606.ENSP00000270722	IPR013087
CIDm00003121	N03	9606.ENSP00000251269	IPR013087
CIDm00001983	N02	9606.ENSP00000282869	IPR013087
CIDm00657298	H03	9606.ENSP00000282869	IPR013087
CIDm06326970	D11	9606.ENSP00000282869	IPR013087
CIDm00001983	N02	9606.ENSP00000292841	IPR013087
CIDm00001983	N02	9606.ENSP00000323148	IPR013087
CIDm00001983	N02	9606.ENSP00000337363	IPR013087
CIDm00003121	N03	9606.ENSP00000337363	IPR013087
CIDm00005538	L01	9606.ENSP00000337363	IPR013087
CIDm00657298	H03	9606.ENSP00000337363	IPR013087
CIDm06326970	D11	9606.ENSP00000337363	IPR013087
CIDm00001983	N02	9606.ENSP00000337008	IPR013087
CIDm00005538	L01	9606.ENSP00000337008	IPR013087
CIDm00657298	H03	9606.ENSP00000337008	IPR013087
CIDm06326970	D11	9606.ENSP00000337008	IPR013087
CIDm00003121	N03	9606.ENSP00000373274	IPR013087
CIDm00001983	N02	9606.ENSP00000348419	IPR013087
CIDm00001983	N02	9606.ENSP00000221327	IPR013087
CIDm00003121	N03	9606.ENSP00000221327	IPR013087
CIDm00001983	N02	9606.ENSP00000367300	IPR013087
CIDm00003121	N03	9606.ENSP00000367300	IPR013087
CIDm00005538	L01	9606.ENSP00000367300	IPR013087
CIDm00005978	L01	9606.ENSP00000367300	IPR013087
CIDm00657298	H03	9606.ENSP00000367300	IPR013087
CIDm06326970	D11	9606.ENSP00000367300	IPR013087
CIDm00000753	A06	9606.ENSP00000321617	IPR013087
CIDm00001983	N02	9606.ENSP00000321617	IPR013087
CIDm00002767	L01	9606.ENSP00000321617	IPR013087
CIDm00003121	N03	9606.ENSP00000321617	IPR013087
CIDm00005538	L01	9606.ENSP00000321617	IPR013087
CIDm00005978	L01	9606.ENSP00000321617	IPR013087
CIDm00068740	M05	9606.ENSP00000321617	IPR013087
CIDm00657298	H03	9606.ENSP00000321617	IPR013087
CIDm06326970	D11	9606.ENSP00000321617	IPR013087
CIDm00000119	N03	9606.ENSP00000339764	IPR013087
CIDm00000137	L01	9606.ENSP00000339764	IPR013087
CIDm00000338	S01	9606.ENSP00000339764	IPR013087
CIDm00000679	M02	9606.ENSP00000339764	IPR013087
CIDm00000750	B05	9606.ENSP00000339764	IPR013087
CIDm00000888	A12	9606.ENSP00000339764	IPR013087
CIDm00002123	L01	9606.ENSP00000339764	IPR013087
CIDm00002244	N02	9606.ENSP00000339764	IPR013087
CIDm00002478	L01	9606.ENSP00000339764	IPR013087
CIDm00002519	N06	9606.ENSP00000339764	IPR013087
CIDm00002907	L01	9606.ENSP00000339764	IPR013087
CIDm00003385	L01	9606.ENSP00000339764	IPR013087
CIDm00003657	L01	9606.ENSP00000339764	IPR013087
CIDm00003715	S01	9606.ENSP00000339764	IPR013087
CIDm00003779	R03	9606.ENSP00000339764	IPR013087
CIDm00004829	A10	9606.ENSP00000339764	IPR013087
CIDm00005291	L01	9606.ENSP00000339764	IPR013087
CIDm00005311	L01	9606.ENSP00000339764	IPR013087
CIDm00005426	L04	9606.ENSP00000339764	IPR013087
CIDm00005591	A10	9606.ENSP00000339764	IPR013087
CIDm00005746	L01	9606.ENSP00000339764	IPR013087
CIDm00006049	V03	9606.ENSP00000339764	IPR013087
CIDm00006503	B05	9606.ENSP00000339764	IPR013087
CIDm00054454	C10	9606.ENSP00000339764	IPR013087
CIDm00123631	L01	9606.ENSP00000339764	IPR013087
CIDm00145068	R07	9606.ENSP00000339764	IPR013087
CIDm01349907	H03	9606.ENSP00000339764	IPR013087
CIDm05381226	J04	9606.ENSP00000339764	IPR013087
CIDm00000753	A06	9606.ENSP00000366221	IPR013087
CIDm00001983	N02	9606.ENSP00000366221	IPR013087
CIDm00005978	L01	9606.ENSP00000366221	IPR013087
CIDm00657298	H03	9606.ENSP00000366221	IPR013087
CIDm06326970	D11	9606.ENSP00000366221	IPR013087
CIDm00001983	N02	9606.ENSP00000394380	IPR013087
CIDm00003121	N03	9606.ENSP00000394380	IPR013087
CIDm00657298	H03	9606.ENSP00000394380	IPR013087
CIDm06326970	D11	9606.ENSP00000394380	IPR013087
CIDm00000137	L01	9606.ENSP00000263805	IPR013087
